Date,Temperature,Precipitation,Elevation
2/4/1978,nan,0,990
2/5/1978,nan,2.3,990
2/6/1978,nan,22.8,990
2/7/1978,nan,13.7,990
2/8/1978,nan,38.8,990
2/9/1978,nan,0,990
2/10/1978,nan,22.8,990
2/11/1978,nan,22.8,990
2/12/1978,nan,34.2,990
2/13/1978,nan,20.5,990
2/14/1978,nan,9.1,990
2/15/1978,nan,4.6,990
2/16/1978,nan,4.6,990
2/17/1978,nan,0,990
2/18/1978,nan,22.8,990
2/19/1978,nan,98,990
2/20/1978,nan,43.3,990
2/21/1978,nan,27.4,990
2/22/1978,nan,9.1,990
2/23/1978,nan,59.3,990
2/24/1978,nan,38.8,990
2/25/1978,nan,98,990
2/26/1978,nan,2.3,990
2/27/1978,nan,0,990
2/28/1978,nan,31.9,990
3/1/1978,-4.2,0,990
3/2/1978,-4.8,0,990
3/3/1978,-7.6,0,990
3/4/1978,-7.9,0,990
3/5/1978,-8.4,0,990
3/6/1978,-8.4,0,990
3/7/1978,-4.5,16,990
3/8/1978,-6.2,11.4,990
3/9/1978,-4.8,11.4,990
3/10/1978,-3.8,0,990
3/11/1978,-5.1,9.1,990
3/12/1978,-4.9,16,990
3/13/1978,-4.9,6.8,990
3/14/1978,-5.6,11.4,990
3/15/1978,-3.5,25.1,990
3/16/1978,-3.5,0,990
3/17/1978,-5.7,9.1,990
3/18/1978,-3.8,0,990
3/19/1978,-3.2,0,990
3/20/1978,-3.7,4.6,990
3/21/1978,-3.2,0,990
3/22/1978,-6.2,4.6,990
3/23/1978,-7.7,2.3,990
3/24/1978,-3,0,990
3/25/1978,-1.8,0,990
3/26/1978,-4.5,2.3,990
3/27/1978,-5,4.6,990
3/28/1978,-6.3,2.3,990
3/29/1978,-3.7,0,990
3/30/1978,-4.5,4.6,990
3/31/1978,-3.2,0,990
4/1/1978,-2.8,0,990
4/2/1978,-4.4,2.3,990
4/3/1978,-4.3,0,990
4/4/1978,-3.7,2.3,990
4/5/1978,-3.6,0,990
4/6/1978,-4.9,4.6,990
4/7/1978,-3,0,990
4/8/1978,-2.1,2.3,990
4/9/1978,-3.2,2.3,990
4/10/1978,-3.7,0,990
4/11/1978,-4.2,0,990
4/12/1978,-2.3,0,990
4/13/1978,0.3,0,990
4/14/1978,-1.8,0,990
4/15/1978,-2.1,0,990
4/16/1978,-2,2.3,990
4/17/1978,-2.6,0,990
4/18/1978,-0.5,0,990
4/19/1978,0.9,0,990
4/20/1978,0.4,0,990
4/21/1978,0.7,0,990
4/22/1978,nan,nan,990
4/23/1978,nan,nan,990
4/24/1978,nan,nan,990
4/25/1978,nan,nan,990
4/26/1978,nan,nan,990
4/27/1978,nan,nan,990
4/28/1978,nan,nan,990
4/29/1978,nan,nan,990
4/30/1978,nan,nan,990
5/1/1978,nan,nan,990
5/2/1978,nan,nan,990
5/3/1978,nan,nan,990
5/4/1978,nan,nan,990
5/5/1978,nan,nan,990
5/6/1978,nan,nan,990
5/7/1978,nan,nan,990
5/8/1978,nan,nan,990
5/9/1978,nan,nan,990
5/10/1978,nan,nan,990
5/11/1978,nan,nan,990
5/12/1978,nan,nan,990
5/13/1978,nan,nan,990
5/14/1978,nan,nan,990
5/15/1978,nan,nan,990
5/16/1978,nan,nan,990
5/17/1978,nan,nan,990
5/18/1978,nan,nan,990
5/19/1978,nan,nan,990
5/20/1978,nan,nan,990
5/21/1978,nan,nan,990
5/22/1978,nan,nan,990
5/23/1978,nan,nan,990
5/24/1978,nan,nan,990
5/25/1978,nan,nan,990
5/26/1978,nan,nan,990
5/27/1978,nan,nan,990
5/28/1978,nan,nan,990
5/29/1978,nan,nan,990
5/30/1978,nan,nan,990
5/31/1978,nan,nan,990
6/1/1978,nan,nan,990
6/2/1978,nan,nan,990
6/3/1978,nan,nan,990
6/4/1978,nan,nan,990
6/5/1978,nan,nan,990
6/6/1978,nan,nan,990
6/7/1978,nan,nan,990
6/8/1978,nan,nan,990
6/9/1978,nan,nan,990
6/10/1978,nan,nan,990
6/11/1978,nan,nan,990
6/12/1978,nan,nan,990
6/13/1978,nan,nan,990
6/14/1978,nan,nan,990
6/15/1978,nan,nan,990
6/16/1978,nan,nan,990
6/17/1978,nan,nan,990
6/18/1978,nan,nan,990
6/19/1978,nan,nan,990
6/20/1978,nan,nan,990
6/21/1978,nan,nan,990
6/22/1978,nan,nan,990
6/23/1978,nan,nan,990
6/24/1978,nan,nan,990
6/25/1978,nan,nan,990
6/26/1978,nan,nan,990
6/27/1978,nan,nan,990
6/28/1978,nan,nan,990
6/29/1978,nan,nan,990
6/30/1978,nan,nan,990
7/1/1978,nan,nan,990
7/2/1978,nan,nan,990
7/3/1978,nan,nan,990
7/4/1978,nan,nan,990
7/5/1978,nan,nan,990
7/6/1978,nan,nan,990
7/7/1978,nan,nan,990
7/8/1978,nan,nan,990
7/9/1978,nan,nan,990
7/10/1978,nan,nan,990
7/11/1978,nan,nan,990
7/12/1978,nan,nan,990
7/13/1978,nan,nan,990
7/14/1978,nan,nan,990
7/15/1978,nan,nan,990
7/16/1978,nan,nan,990
7/17/1978,nan,nan,990
7/18/1978,nan,nan,990
7/19/1978,nan,nan,990
7/20/1978,nan,nan,990
7/21/1978,nan,nan,990
7/22/1978,nan,nan,990
7/23/1978,nan,nan,990
7/24/1978,nan,nan,990
7/25/1978,nan,nan,990
7/26/1978,nan,nan,990
7/27/1978,nan,nan,990
7/28/1978,nan,nan,990
7/29/1978,nan,nan,990
7/30/1978,nan,nan,990
7/31/1978,nan,nan,990
8/1/1978,nan,nan,990
8/2/1978,nan,nan,990
8/3/1978,nan,nan,990
8/4/1978,nan,nan,990
8/5/1978,nan,nan,990
8/6/1978,nan,nan,990
8/7/1978,nan,nan,990
8/8/1978,nan,nan,990
8/9/1978,nan,nan,990
8/10/1978,nan,nan,990
8/11/1978,nan,nan,990
8/12/1978,nan,nan,990
8/13/1978,nan,nan,990
8/14/1978,nan,nan,990
8/15/1978,nan,nan,990
8/16/1978,nan,nan,990
8/17/1978,nan,nan,990
8/18/1978,nan,nan,990
8/19/1978,nan,nan,990
8/20/1978,nan,nan,990
8/21/1978,nan,nan,990
8/22/1978,nan,nan,990
8/23/1978,nan,nan,990
8/24/1978,nan,nan,990
8/25/1978,nan,nan,990
8/26/1978,nan,nan,990
8/27/1978,nan,nan,990
8/28/1978,nan,nan,990
8/29/1978,nan,nan,990
8/30/1978,nan,nan,990
8/31/1978,nan,nan,990
9/1/1978,nan,nan,990
9/2/1978,nan,nan,990
9/3/1978,nan,nan,990
9/4/1978,nan,nan,990
9/5/1978,nan,nan,990
9/6/1978,nan,nan,990
9/7/1978,nan,nan,990
9/8/1978,nan,nan,990
9/9/1978,nan,nan,990
9/10/1978,nan,nan,990
9/11/1978,nan,nan,990
9/12/1978,nan,nan,990
9/13/1978,nan,nan,990
9/14/1978,nan,nan,990
9/15/1978,nan,nan,990
9/16/1978,nan,nan,990
9/17/1978,nan,nan,990
9/18/1978,nan,nan,990
9/19/1978,nan,nan,990
9/20/1978,nan,nan,990
9/21/1978,nan,nan,990
9/22/1978,nan,nan,990
9/23/1978,nan,nan,990
9/24/1978,nan,nan,990
9/25/1978,nan,nan,990
9/26/1978,nan,nan,990
9/27/1978,nan,nan,990
9/28/1978,nan,0,990
9/29/1978,nan,0,990
9/30/1978,2.5,6.8,990
10/1/1978,2.1,2.3,990
10/2/1978,1.2,0,990
10/3/1978,0.3,0,990
10/4/1978,0.8,6.8,990
10/5/1978,3.1,95.8,990
10/6/1978,3,41,990
10/7/1978,1.6,13.7,990
10/8/1978,2.1,93.5,990
10/9/1978,0.8,13.7,990
10/10/1978,2.2,0,990
10/11/1978,0.8,0,990
10/12/1978,0,11.4,990
10/13/1978,-0.3,4.6,990
10/14/1978,-2.2,0,990
10/15/1978,-1.8,0,990
10/16/1978,-0.3,18.2,990
10/17/1978,0.6,47.9,990
10/18/1978,0.2,20.5,990
10/19/1978,-0.3,2.3,990
10/20/1978,-0.9,6.8,990
10/21/1978,-3.3,9.1,990
10/22/1978,-5,4.6,990
10/23/1978,-3.8,9.1,990
10/24/1978,-0.3,29.6,990
10/25/1978,-1.1,11.4,990
10/26/1978,-1.6,9.1,990
10/27/1978,-2.3,2.3,990
10/28/1978,-3,2.3,990
10/29/1978,-1.7,22.8,990
10/30/1978,-3.3,18.2,990
10/31/1978,-3.1,2.3,990
11/1/1978,-3,4.6,990
11/2/1978,-4,2.3,990
11/3/1978,-5,0,990
11/4/1978,-3.2,2.3,990
11/5/1978,-2.4,18.2,990
11/6/1978,-3.7,9.1,990
11/7/1978,-5.6,0,990
11/8/1978,-4.8,0,990
11/9/1978,-3.8,0,990
11/10/1978,-2.8,0,990
11/11/1978,-1.6,0,990
11/12/1978,-2.2,2.3,990
11/13/1978,-2.8,11.4,990
11/14/1978,-3.8,0,990
11/15/1978,-7.5,0,990
11/16/1978,-8.7,2.3,990
11/17/1978,-6.4,0,990
11/18/1978,-4,0,990
11/19/1978,-3.2,0,990
11/20/1978,-2.3,0,990
11/21/1978,-2.4,25.1,990
11/22/1978,-2.7,2.3,990
11/23/1978,-4.8,2.3,990
11/24/1978,-5.7,0,990
11/25/1978,-2.5,13.7,990
11/26/1978,-1.6,22.8,990
11/27/1978,-0.6,25.1,990
11/28/1978,-1.6,2.3,990
11/29/1978,-1.3,6.8,990
11/30/1978,-4,2.3,990
12/1/1978,-2.8,9.1,990
12/2/1978,-3.1,16,990
12/3/1978,-7.2,2.3,990
12/4/1978,-6.7,2.3,990
12/5/1978,-3.2,4.6,990
12/6/1978,-1.9,2.3,990
12/7/1978,-0.8,0,990
12/8/1978,-1.4,9.1,990
12/9/1978,-2.9,2.3,990
12/10/1978,-6.5,6.8,990
12/11/1978,-5.9,0,990
12/12/1978,-4.5,27.4,990
12/13/1978,-3.7,9.1,990
12/14/1978,-9.8,43.3,990
12/15/1978,-14.7,9.1,990
12/16/1978,-13.4,2.3,990
12/17/1978,-7.6,6.8,990
12/18/1978,-6,0,990
12/19/1978,-7.5,2.3,990
12/20/1978,-9,4.6,990
12/21/1978,-9.4,6.8,990
12/22/1978,-8.2,11.4,990
12/23/1978,-7.6,0,990
12/24/1978,-11.2,4.6,990
12/25/1978,-10.2,2.3,990
12/26/1978,-7.7,0,990
12/27/1978,-6,0,990
12/28/1978,-4,2.3,990
12/29/1978,-3.5,4.6,990
12/30/1978,-3.4,6.8,990
12/31/1978,-4.4,11.4,990
1/1/1979,-3.2,0,990
1/2/1979,-3.3,0,990
1/3/1979,-4.3,0,990
1/4/1979,-4.3,0,990
1/5/1979,-2.4,0,990
1/6/1979,1,0,990
1/7/1979,-1.7,2.3,990
1/8/1979,-3.6,2.3,990
1/9/1979,-1.5,4.6,990
1/10/1979,-2.5,2.3,990
1/11/1979,-1.6,0,990
1/12/1979,-2.8,0,990
1/13/1979,-4.2,4.6,990
1/14/1979,-5,9.1,990
1/15/1979,-3.4,20.5,990
1/16/1979,-4.9,25.1,990
1/17/1979,-7,18.2,990
1/18/1979,-7.3,9.1,990
1/19/1979,-7.3,0,990
1/20/1979,-6.7,2.3,990
1/21/1979,-5,41,990
1/22/1979,-5.4,2.3,990
1/23/1979,-7.5,2.3,990
1/24/1979,-6.3,13.7,990
1/25/1979,-5,6.8,990
1/26/1979,-6.6,4.6,990
1/27/1979,-6,0,990
1/28/1979,-4.9,2.3,990
1/29/1979,-3.3,0,990
1/30/1979,-4,0,990
1/31/1979,-1,11.4,990
2/1/1979,-3.4,6.8,990
2/2/1979,-6.6,20.5,990
2/3/1979,-13.8,4.6,990
2/4/1979,-8,0,990
2/5/1979,-15,4.6,990
2/6/1979,-15.1,0,990
2/7/1979,-19.1,2.3,990
2/8/1979,-17,0,990
2/9/1979,-13.3,0,990
2/10/1979,-12.1,0,990
2/11/1979,-11.4,0,990
2/12/1979,-12.3,0,990
2/13/1979,-13.7,0,990
2/14/1979,-16.5,0,990
2/15/1979,-12.1,0,990
2/16/1979,-9.5,0,990
2/17/1979,-7.1,0,990
2/18/1979,-8.7,0,990
2/19/1979,-7,0,990
2/20/1979,-9,0,990
2/21/1979,-6.2,0,990
2/22/1979,-2.8,0,990
2/23/1979,-2.2,0,990
2/24/1979,-8.2,0,990
2/25/1979,-8.2,11.4,990
2/26/1979,-6.4,2.3,990
2/27/1979,-8.9,2.3,990
2/28/1979,-9.3,2.3,990
3/1/1979,-7.9,2.3,990
3/2/1979,-5.3,0,990
3/3/1979,-3.9,0,990
3/4/1979,-1.6,6.8,990
3/5/1979,-1.3,4.6,990
3/6/1979,-1.3,27.4,990
3/7/1979,-3.6,6.8,990
3/8/1979,-4.4,9.1,990
3/9/1979,-2,2.3,990
3/10/1979,-3.7,6.8,990
3/11/1979,-3.4,0,990
3/12/1979,-3.6,22.8,990
3/13/1979,-2.8,18.2,990
3/14/1979,-2.2,13.7,990
3/15/1979,-2.3,2.3,990
3/16/1979,-3.1,6.8,990
3/17/1979,-2.7,0,990
3/18/1979,-3.8,13.7,990
3/19/1979,-2.9,9.1,990
3/20/1979,-2,4.6,990
3/21/1979,-1.1,16,990
3/22/1979,-2.2,2.3,990
3/23/1979,-1.9,0,990
3/24/1979,0.1,0,990
3/25/1979,2.6,0,990
3/26/1979,0.1,0,990
3/27/1979,-4.4,4.6,990
3/28/1979,-5.2,4.6,990
3/29/1979,-5.8,0,990
3/30/1979,-4.9,0,990
3/31/1979,-4.2,0,990
4/1/1979,-2.1,6.8,990
4/2/1979,-2.8,0,990
4/3/1979,-2.2,13.7,990
4/4/1979,-1.7,9.1,990
4/5/1979,-2.2,2.3,990
4/6/1979,-3.7,11.4,990
4/7/1979,-1.9,16,990
4/8/1979,-1.2,4.6,990
4/9/1979,-1.8,0,990
4/10/1979,-1.1,2.3,990
4/11/1979,-2.5,2.3,990
4/12/1979,-3.3,0,990
4/13/1979,-5.7,4.6,990
4/14/1979,-3.7,0,990
4/15/1979,-2.6,0,990
4/16/1979,-3.7,0,990
4/17/1979,-3.2,0,990
4/18/1979,-2.6,0,990
4/19/1979,-0.5,0,990
4/20/1979,0.4,4.6,990
4/21/1979,1.4,0,990
4/22/1979,3,0,990
4/23/1979,1.3,0,990
4/24/1979,1,0,990
4/25/1979,0.9,0,990
4/26/1979,0.4,4.6,990
4/27/1979,2,0,990
4/28/1979,4,0,990
4/29/1979,1.9,0,990
4/30/1979,4.9,0,990
5/1/1979,0.5,0,990
5/2/1979,0.4,0,990
5/3/1979,1,0,990
5/4/1979,-0.3,4.6,990
5/5/1979,0.3,2.3,990
5/6/1979,1.9,0,990
5/7/1979,0.8,4.6,990
5/8/1979,-0.9,4.6,990
5/9/1979,-0.4,0,990
5/10/1979,0.5,4.6,990
5/11/1979,0.7,0,990
5/12/1979,0.2,0,990
5/13/1979,1.2,0,990
5/14/1979,0.6,0,990
5/15/1979,0,0,990
5/16/1979,-1.1,2.3,990
5/17/1979,-0.8,2.3,990
5/18/1979,0.7,2.3,990
5/19/1979,0.7,6.8,990
5/20/1979,0.5,0,990
5/21/1979,-0.1,0,990
5/22/1979,0.2,2.3,990
5/23/1979,1.1,6.8,990
5/24/1979,1.1,0,990
5/25/1979,4.3,0,990
5/26/1979,9.5,0,990
5/27/1979,10.8,0,990
5/28/1979,8.4,0,990
5/29/1979,2.2,0,990
5/30/1979,3,0,990
5/31/1979,4.1,0,990
6/1/1979,4.2,9.1,990
6/2/1979,2.5,2.3,990
6/3/1979,2.1,2.3,990
6/4/1979,2.7,4.6,990
6/5/1979,4.3,0,990
6/6/1979,3.1,0,990
6/7/1979,2.8,0,990
6/8/1979,3.5,0,990
6/9/1979,10,0,990
6/10/1979,10,0,990
6/11/1979,7.7,0,990
6/12/1979,7.9,0,990
6/13/1979,7,0,990
6/14/1979,8.8,0,990
6/15/1979,8.4,0,990
6/16/1979,3.8,2.3,990
6/17/1979,5,0,990
6/18/1979,8,0,990
6/19/1979,6.5,0,990
6/20/1979,5.1,0,990
6/21/1979,7.8,0,990
6/22/1979,11,0,990
6/23/1979,11.1,0,990
6/24/1979,5.5,6.8,990
6/25/1979,3.6,29.6,990
6/26/1979,3.2,9.1,990
6/27/1979,3,0,990
6/28/1979,2.5,22.8,990
6/29/1979,6.1,4.6,990
6/30/1979,8.3,2.3,990
7/1/1979,10.4,0,990
7/2/1979,14.9,0,990
7/3/1979,7,13.7,990
7/4/1979,12.4,0,990
7/5/1979,7,0,990
7/6/1979,6.2,6.8,990
7/7/1979,7.6,0,990
7/8/1979,6.7,6.8,990
7/9/1979,7.5,2.3,990
7/10/1979,9.8,0,990
7/11/1979,8.7,16,990
7/12/1979,7.4,25.1,990
7/13/1979,8.8,0,990
7/14/1979,7,34.2,990
7/15/1979,6,20.5,990
7/16/1979,7.2,2.3,990
7/17/1979,10,9.1,990
7/18/1979,9.2,0,990
7/19/1979,10.5,0,990
7/20/1979,11.2,0,990
7/21/1979,7.8,6.8,990
7/22/1979,7.8,0,990
7/23/1979,6.7,0,990
7/24/1979,7.7,2.3,990
7/25/1979,8.1,2.3,990
7/26/1979,9.8,2.3,990
7/27/1979,10.3,0,990
7/28/1979,9.6,0,990
7/29/1979,9.5,0,990
7/30/1979,8.6,6.8,990
7/31/1979,9.3,2.3,990
8/1/1979,10.3,4.6,990
8/2/1979,13.2,0,990
8/3/1979,13.7,0,990
8/4/1979,11.8,0,990
8/5/1979,9.2,0,990
8/6/1979,10.5,0,990
8/7/1979,8.2,2.3,990
8/8/1979,7.5,4.6,990
8/9/1979,8.5,95.8,990
8/10/1979,9,18.2,990
8/11/1979,9.5,0,990
8/12/1979,9.2,0,990
8/13/1979,9.1,13.7,990
8/14/1979,9.6,11.4,990
8/15/1979,8.9,36.5,990
8/16/1979,9.2,29.6,990
8/17/1979,8.7,2.3,990
8/18/1979,9,2.3,990
8/19/1979,8.8,0,990
8/20/1979,9.8,0,990
8/21/1979,12.3,2.3,990
8/22/1979,14,0,990
8/23/1979,17,0,990
8/24/1979,17.2,0,990
8/25/1979,16.5,0,990
8/26/1979,16.3,0,990
8/27/1979,13,0,990
8/28/1979,11.7,2.3,990
8/29/1979,7.1,27.4,990
8/30/1979,6.9,2.3,990
8/31/1979,6,6.8,990
9/1/1979,10,0,990
9/2/1979,10.2,0,990
9/3/1979,7.8,2.3,990
9/4/1979,9.4,0,990
9/5/1979,8.8,0,990
9/6/1979,11,0,990
9/7/1979,10.5,0,990
9/8/1979,11.1,2.3,990
9/9/1979,10.6,0,990
9/10/1979,8.1,4.6,990
9/11/1979,9.1,2.3,990
9/12/1979,9.6,34.2,990
9/13/1979,9,41,990
9/14/1979,8.2,29.6,990
9/15/1979,6.5,11.4,990
9/16/1979,6.4,6.8,990
9/17/1979,6.9,4.6,990
9/18/1979,5.3,13.7,990
9/19/1979,7,50.2,990
9/20/1979,5.6,31.9,990
9/21/1979,5.2,6.8,990
9/22/1979,4.9,77.5,990
9/23/1979,4.8,38.8,990
9/24/1979,3.7,13.7,990
9/25/1979,1.2,18.2,990
9/26/1979,2.7,18.2,990
9/27/1979,1.4,70.7,990
9/28/1979,2.4,2.3,990
9/29/1979,3.7,6.8,990
9/30/1979,3.7,141.4,990
10/1/1979,4.9,75.2,990
10/2/1979,2.8,84.4,990
10/3/1979,2.4,27.4,990
10/4/1979,2.6,52.4,990
10/5/1979,3,31.9,990
10/6/1979,2.4,4.6,990
10/7/1979,2.7,9.1,990
10/8/1979,3.1,66.1,990
10/9/1979,5.1,41,990
10/10/1979,4.7,16,990
10/11/1979,3.3,52.4,990
10/12/1979,1.4,9.1,990
10/13/1979,1,0,990
10/14/1979,0.9,2.3,990
10/15/1979,2.4,22.8,990
10/16/1979,1.6,25.1,990
10/17/1979,1.3,2.3,990
10/18/1979,2.6,0,990
10/19/1979,0.7,0,990
10/20/1979,-0.2,4.6,990
10/21/1979,-0.8,0,990
10/22/1979,0.4,0,990
10/23/1979,0.8,16,990
10/24/1979,0.5,4.6,990
10/25/1979,-0.7,6.8,990
10/26/1979,2.1,0,990
10/27/1979,2,2.3,990
10/28/1979,0.4,9.1,990
10/29/1979,0.2,9.1,990
10/30/1979,0.9,63.8,990
10/31/1979,-1.1,27.4,990
11/1/1979,-0.4,0,990
11/2/1979,-0.2,0,990
11/3/1979,0.5,9.1,990
11/4/1979,1.8,0,990
11/5/1979,1.1,0,990
11/6/1979,0.9,0,990
11/7/1979,1.7,6.8,990
11/8/1979,1.8,6.8,990
11/9/1979,2.1,9.1,990
11/10/1979,1.3,6.8,990
11/11/1979,1.9,31.9,990
11/12/1979,0.9,16,990
11/13/1979,-1,9.1,990
11/14/1979,-1.5,2.3,990
11/15/1979,-0.9,41,990
11/16/1979,-5.4,34.2,990
11/17/1979,-7.4,11.4,990
11/18/1979,-6.7,4.6,990
11/19/1979,-2.5,18.2,990
11/20/1979,-3.9,29.6,990
11/21/1979,-1.6,20.5,990
11/22/1979,-2.3,18.2,990
11/23/1979,-4.4,9.1,990
11/24/1979,-5.9,16,990
11/25/1979,-4.9,6.8,990
11/26/1979,-5.8,9.1,990
11/27/1979,-2.8,70.7,990
11/28/1979,-0.1,212,990
11/29/1979,0.1,45.6,990
11/30/1979,-1.2,68.4,990
12/1/1979,-2.1,2.3,990
12/2/1979,-2.9,13.7,990
12/3/1979,-4.2,11.4,990
12/4/1979,-4.9,4.6,990
12/5/1979,-8.3,22.8,990
12/6/1979,-10.5,11.4,990
12/7/1979,-10.2,4.6,990
12/8/1979,-11.8,6.8,990
12/9/1979,-11,0,990
12/10/1979,-12.2,22.8,990
12/11/1979,-15.7,22.8,990
12/12/1979,-18.4,4.6,990
12/13/1979,-13.2,0,990
12/14/1979,-10.7,0,990
12/15/1979,-9.1,0,990
12/16/1979,-1.9,0,990
12/17/1979,-7.4,0,990
12/18/1979,-17,18.2,990
12/19/1979,-13.4,0,990
12/20/1979,-9.3,0,990
12/21/1979,-10.3,0,990
12/22/1979,-9.7,0,990
12/23/1979,-9.1,0,990
12/24/1979,-7.4,38.8,990
12/25/1979,-4.9,36.5,990
12/26/1979,-4.8,25.1,990
12/27/1979,-5,22.8,990
12/28/1979,-9.9,31.9,990
12/29/1979,-16.3,31.9,990
12/30/1979,-16.9,16,990
12/31/1979,-14.7,0,990
1/1/1980,-10.9,0,990
1/2/1980,-11.6,0,990
1/3/1980,-11,0,990
1/4/1980,-8.2,0,990
1/5/1980,-5.9,0,990
1/6/1980,-3.3,0,990
1/7/1980,-1.1,0,990
1/8/1980,0.8,0,990
1/9/1980,-2.7,0,990
1/10/1980,-5.6,0,990
1/11/1980,-19.6,0,990
1/12/1980,-21.2,0,990
1/13/1980,-14.2,0,990
1/14/1980,-13.6,0,990
1/15/1980,-13,0,990
1/16/1980,-14.2,2.3,990
1/17/1980,-5,27.4,990
1/18/1980,-3.6,193.8,990
1/19/1980,-4.6,107.2,990
1/20/1980,-4.2,107.2,990
1/21/1980,-2.6,31.9,990
1/22/1980,-5.8,70.7,990
1/23/1980,-12.6,36.5,990
1/24/1980,-7.6,0,990
1/25/1980,-6.8,0,990
1/26/1980,-8,0,990
1/27/1980,-6.2,0,990
1/28/1980,-4.4,0,990
1/29/1980,-10,0,990
1/30/1980,-9,0,990
1/31/1980,-2.2,0,990
2/1/1980,-3.4,0,990
2/2/1980,-3.2,6.8,990
2/3/1980,-6.6,27.4,990
2/4/1980,-5.2,102.6,990
2/5/1980,-2.8,38.8,990
2/6/1980,-3.8,13.7,990
2/7/1980,-9.2,29.6,990
2/8/1980,-5.8,0,990
2/9/1980,-4.4,116.3,990
2/10/1980,-1.8,6.8,990
2/11/1980,-0.6,75.2,990
2/12/1980,0.4,20.5,990
2/13/1980,-3.4,27.4,990
2/14/1980,3.6,0,990
2/15/1980,1.4,0,990
2/16/1980,-1.2,0,990
2/17/1980,-4.6,0,990
2/18/1980,-7.4,13.7,990
2/19/1980,-10.4,11.4,990
2/20/1980,-8.4,0,990
2/21/1980,-6.4,0,990
2/22/1980,-4.8,18.2,990
2/23/1980,-3.6,57,990
2/24/1980,-6.2,6.8,990
2/25/1980,-2.8,0,990
2/26/1980,-2.4,36.5,990
2/27/1980,-2.2,13.7,990
2/28/1980,-0.8,0,990
2/29/1980,-3.8,6.8,990
3/1/1980,-4.8,9.1,990
3/2/1980,-4.2,0,990
3/3/1980,-3.2,0,990
3/4/1980,-4,0,990
3/5/1980,-4.4,9.1,990
3/6/1980,-2.6,0,990
3/7/1980,-4,13.7,990
3/8/1980,-4.8,11.4,990
3/9/1980,-6.2,6.8,990
3/10/1980,-7.2,0,990
3/11/1980,-9.8,16,990
3/12/1980,-10.2,0,990
3/13/1980,-12.6,13.7,990
3/14/1980,-14.8,6.8,990
3/15/1980,-10.8,0,990
3/16/1980,-10.6,0,990
3/17/1980,-8.8,0,990
3/18/1980,-7.4,0,990
3/19/1980,-4.8,0,990
3/20/1980,-5.6,0,990
3/21/1980,-3.2,0,990
3/22/1980,-4.6,0,990
3/23/1980,-5.8,0,990
3/24/1980,-4.6,13.7,990
3/25/1980,-4.4,4.6,990
3/26/1980,-3.4,9.1,990
3/27/1980,-4.4,2.3,990
3/28/1980,-3.8,6.8,990
3/29/1980,-5,50.2,990
3/30/1980,-3.8,61.6,990
3/31/1980,-2.6,88.9,990
4/1/1980,-4,43.3,990
4/2/1980,-2.8,20.5,990
4/3/1980,-2.8,11.4,990
4/4/1980,-2.6,4.6,990
4/5/1980,-1.8,2.3,990
4/6/1980,-0.6,2.3,990
4/7/1980,-2.2,6.8,990
4/8/1980,-3,11.4,990
4/9/1980,-0.6,0,990
4/10/1980,-2.4,0,990
4/11/1980,-1.6,0,990
4/12/1980,-2.2,9.1,990
4/13/1980,-4,22.8,990
4/14/1980,-3.2,0,990
4/15/1980,-4.6,0,990
4/16/1980,-3.8,0,990
4/17/1980,-3.6,0,990
4/18/1980,-2.6,2.3,990
4/19/1980,-0.8,0,990
4/20/1980,-2.6,6.8,990
4/21/1980,-3,82.1,990
4/22/1980,-3.2,18.2,990
4/23/1980,-3.8,20.5,990
4/24/1980,-2.4,2.3,990
4/25/1980,-2,0,990
4/26/1980,-1.8,9.1,990
4/27/1980,-2,4.6,990
4/28/1980,-0.8,11.4,990
4/29/1980,-2,0,990
4/30/1980,-1.2,9.1,990
5/1/1980,-1.4,0,990
5/2/1980,-1.2,2.3,990
5/3/1980,-2.2,9.1,990
5/4/1980,1.6,0,990
5/5/1980,-0.6,0,990
5/6/1980,-0.8,2.3,990
5/7/1980,-1,0,990
5/8/1980,0,0,990
5/9/1980,-0.4,4.6,990
5/10/1980,-1.2,9.1,990
5/11/1980,-0.6,0,990
5/12/1980,-0.2,0,990
5/13/1980,-0.2,0,990
5/14/1980,-0.6,0,990
5/15/1980,-0.6,0,990
5/16/1980,-0.8,9.1,990
5/17/1980,-1.8,9.1,990
5/18/1980,-1.6,38.8,990
5/19/1980,0,54.7,990
5/20/1980,0.4,2.3,990
5/21/1980,0.2,9.1,990
5/22/1980,1.4,0,990
5/23/1980,-0.4,2.3,990
5/24/1980,-0.4,0,990
5/25/1980,1.2,0,990
5/26/1980,0.4,4.6,990
5/27/1980,1,0,990
5/28/1980,0.4,2.3,990
5/29/1980,-0.4,6.8,990
5/30/1980,0.4,2.3,990
5/31/1980,1.6,0,990
6/1/1980,4.2,0,990
6/2/1980,5,0,990
6/3/1980,8.8,0,990
6/4/1980,9.2,0,990
6/5/1980,10.6,0,990
6/6/1980,10.4,0,990
6/7/1980,6.2,0,990
6/8/1980,6.6,0,990
6/9/1980,7.8,0,990
6/10/1980,4.6,0,990
6/11/1980,2.6,0,990
6/12/1980,2.6,0,990
6/13/1980,3,0,990
6/14/1980,4.8,0,990
6/15/1980,4.6,0,990
6/16/1980,6.4,0,990
6/17/1980,2.8,11.4,990
6/18/1980,2.6,13.7,990
6/19/1980,3.6,2.3,990
